TransferId,BudgetLevel,DocType,BFY,RpioCode,FundCode,FundName,DocumentNumber,ProcessedDate,AhCode,AhName,OrgCode,OrgName,RcCode,DivisionName,AccountCode,ProgramAreaCode,ProgramAreaName,ProgramProjectName,ProgramProjectCode,FromTo,BocCode,BocName,Amount,Purpose
38,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-4,3/6/2020 19:48,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D43,BF,BROWNFIELDS,BROWNFIELDS,43,FROM,10,PAYROLL,43116.23,THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628
39,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-4,3/6/2020 19:48,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E43,BF,BROWNFIELDS,BROWNFIELDS,43,FROM,10,PAYROLL,1369.9,THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628
40,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-5,3/6/2020 19:51,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D86,LUST,UNDERGROUND STORAGE TANKS (LUST / UST),LUST/UST,86,FROM,10,PAYROLL,31809.66,THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER EPM FUNDS TO OA TO SUPPORT BASE PROGRAM NEEDS FOR THE OFFICE OF CONTINUOUS IMPROVEMENT. POC BETH BADEN 202-564-7628
41,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-6,3/24/2020 13:59,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,ME7,LSRE,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW,CIVIL RIGHTS/TITLE 9 COMPL.,E7,FROM,10,PAYROLL,13085.43,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628
42,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-8,3/25/2020 13:13,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,NF9,LSRE,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW,LALTERN. DIS. RESOLUTION;LEGAL,F9,FROM,10,PAYROLL,78978.81,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628. THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628.
43,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-8,3/25/2020 13:13,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,NG1,LSRE,LEGAL / SCIENCE / REGULATORY / ECONOMIC REVIEW,LEGAL ADVICE: SUPPORT PROGRAM,G1,FROM,10,PAYROLL,26933.31,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628. THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628.
44,7,CRP,2019,06,B,EPM,CRP 2020-OA-COPAY-EPM-9,3/25/2020 18:53,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E52,ENF,ENFORCEMENT,CRIMINAL ENFORCEMENT,52,FROM,10,PAYROLL,18144,OA BASE PROGRAM NEEDS IN LSRE THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OA FOR BASE PROGRAM NEEDS IN LSRE PROGRAM AREA. POC BETH BADEN 202-564-7628
45,7,CRP,2019,06,B,EPM,CRP 2020-OGC-BASE-COPAY-B-1,3/11/2020 17:59,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D99,RCRA,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA),RCRA:  CORRECTIVE ACTION,99,FROM,10,PAYROLL,173454.55,"THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR WCF NON-PAY NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR NON-PAY NEEDS. POC BETH BADEN 202-564-7628"
46,7,CRP,2019,06,B,EPM,CRP 2020-OGC-BASE-COPAY-B-2,3/11/2020 18:01,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DA1,RCRA,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA),RCRA:  WASTE MANAGEMENT,A1,FROM,10,PAYROLL,167886.42,"THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR WCF NON-PAY NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR WCF NON-PAY NEEDS. POC BETH BADEN 202-564-7628"
47,7,CRP,2019,06,B,EPM,CRP 2020-OGC-BASE-COPAY-B-3,3/11/2020 17:57,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DA2,RCRA,RESOURCE CONSERVATION AND RECOVERY ACT (RCRA),RCRA:  WASTE MINIMIZATION + RECYCLING,A2,FROM,10,PAYROLL,10127.52,"THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR WCF NON-PAY NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING PROVIDES $2,880,000 TO OGC IN CARRYOVER PAYROLL TO OGC FOR SALARY IN WCF AND $447,000 IN WCF FOR WCF NON-PAY NEEDS. POC BETH BADEN 202-564-7628"
48,7,CRP,2019,06,B,EPM,CRP 2020-OGC-BASE-COPAY-B-4,3/27/2020 13:32,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF3,O+A,OPERATIONS AND ADMINISTRATION,ACQUISITION MANAGEMENT,F3,FROM,10,PAYROLL,2193.67,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628
49,7,CRP,2019,06,B,EPM,CRP 2020-OGC-BASE-COPAY-B-4,3/27/2020 13:32,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,MH3,IEO,INFORMATION EXCHANGE / OUTREACH,CHILDREN AND OTHER SENSITIVE POPULATIONS: AGENCY COORDINATIO,H3,FROM,10,PAYROLL,2146.42,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628
50,7,CRP,2019,06,B,EPM,CRP 2020-OITA-COPAY-EPM-2,3/3/2020 16:16,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,B88,WQP,WATER QUALITY PROTECTION,MARINE POLLUTION,88,FROM,10,PAYROLL,8226.53,THIS REPROGRAMMING SUPPORTS AGENCY PRIORITIES FOR G-7 MEETING. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628). THIS REPROGRAMMING SUPPORTS AGENCY PRIORITIES FOR G-7 MEETING. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628).
51,7,CRP,2019,06,B,EPM,CRP 2020-OITA-COPAY-EPM-2,3/3/2020 16:16,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,BD4,WQP,WATER QUALITY PROTECTION,SURFACE WATER PROTECTION,D4,FROM,10,PAYROLL,276716.98,THIS REPROGRAMMING SUPPORTS AGENCY PRIORITIES FOR G-7 MEETING. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628). THIS REPROGRAMMING SUPPORTS AGENCY PRIORITIES FOR G-7 MEETING. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628).
52,7,CRP,2019,06,B,EPM,CRP 2020-OITA-COPAY-EPM-3,3/3/2020 20:41,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,CD8,IEO,INFORMATION EXCHANGE / OUTREACH,TRI/RIGHT-TO-KNOW,D8,FROM,10,PAYROLL,5233.79,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OITA FOR TRIBAL CAPACITY BASE PROGRAM NEEDS. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628). THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OITA FOR TRIBAL CAPACITY BASE PROGRAM NEEDS. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628).
53,7,CRP,2019,06,B,EPM,CRP 2020-OITA-COPAY-EPM-4,3/3/2020 20:41,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,LD9,IEO,INFORMATION EXCHANGE / OUTREACH,CAPACITY BUILDING,D9,FROM,10,PAYROLL,40024.73,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OITA FOR TRIBAL CAPACITY BASE PROGRAM NEEDS. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628). THIS REPROGRAMMING MOVES CARRYOVER PAYROLL FUNDS TO OITA FOR TRIBAL CAPACITY BASE PROGRAM NEEDS. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628).
54,7,CRP,2019,06,B,EPM,CRP 2020-OITA-COPAY-EPM-5,3/13/2020 15:10,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,LE1,IP,INTERNATIONAL PROGRAMS,US MEXICO BORDER,E1,FROM,10,PAYROLL,31439,US CONTRIBUTION TO THE CEC THIS REPROGRAMMING PROVIDES CO PAY TO OITA FOR U.S. CONTRIBUTION TO CEC
55,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-1,3/4/2020 16:47,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,HF8,ITDMS,IT / DATA MANAGEMENT / SECURITY,IT/DATA MANAGEMENT,F8,FROM,10,PAYROLL,110669.38,THIS REPROGRAMMING MOVES CARRYOVER EPM PAYROLL TO OMS FOR IT/DATA MANAGEMENT BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER EPM PAYROLL TO OMS FOR IT/DATA MANAGEMENT BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
56,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-10,3/20/2020 19:59,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A59,CAC,CLEAN AIR AND CLIMATE,FEDERAL SUPPORT FOR AIR QUALITY MANAGEMENT,59,FROM,10,PAYROLL,439422,OMS BASE NEEDS FOR O&A THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS IN TEH O&A PROGRAM AREA. POC BETH BADEN 202-564-7628
57,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-2,3/18/2020 15:52,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,JE5,O+A,OPERATIONS AND ADMINISTRATION,"CENT. PLAN., BUDGET, & FINANCE",E5,FROM,10,PAYROLL,64177.79,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
58,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-3,3/18/2020 16:27,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRA. & OPERATIONS,F2,FROM,10,PAYROLL,60793.1,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS IN O&A. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS IN O&A. POC BETH BADEN 202-564-7628
59,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-4,3/18/2020 17:09,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,CJ1,PL,PESTICIDES LICENSING,PEST: PROT HUMN HLT PESTICIDES,J1,FROM,10,PAYROLL,19244.95,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
60,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-5,3/18/2020 17:34,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,CJ2,PL,PESTICIDES LICENSING,PEST: PROT ENVIRONMENT; PEST,J2,FROM,10,PAYROLL,21331.13,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
61,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-6,3/18/2020 18:43,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A97,IAR,INDOOR AIR AND RADIATION,RADIATION: PROTECTION,97,FROM,10,PAYROLL,4511.07,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
62,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-6,3/18/2020 18:43,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A98,IAR,INDOOR AIR AND RADIATION,RADIATION:RESPONSE PREPAREDNES,98,FROM,10,PAYROLL,7630.13,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
63,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-7,3/18/2020 18:34,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH5,IAR,INDOOR AIR AND RADIATION,REDUCE RISKS FROM INDOOR AIR,H5,FROM,10,PAYROLL,16092.79,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
64,7,CRP,2019,06,B,EPM,CRP 2020-OMS-COPAY-EPM-9,3/20/2020 20:00,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A45,CAC,CLEAN AIR AND CLIMATE,CLEAN AIR ALLOWANCE TRADING PROGRAMS,45,FROM,10,PAYROLL,13283,OMS BASE PROGRAM NEEDS IN O&A THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS IN THE O&A PROGRAM AREA. POC BETH BADEN 202-564-7628
65,7,CRP,2019,06,B,EPM,CRP 20-OITA-COPAY-EPM-1A,2/11/2020 17:05,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,BD4,WQP,WATER QUALITY PROTECTION,SURFACE WATER PROTECTION,D4,FROM,10,PAYROLL,360000,THIS REPROGRAMMING SUPPORTS AGENCY PRIORITIES FOR G-7 MEETING. POC MIKE WECKESSER (202-564-0324) AND BETH BADEN (202-564-7628). 
66,7,CRP,2019,06,F,LUST,CRP 2020-OGC-BASE-COPAY-F-1,3/27/2020 14:09,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D86,LUST,UNDERGROUND STORAGE TANKS (LUST / UST),LUST/UST,86,FROM,10,PAYROLL,10743.41,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OGC TO SUPPORT BASE PROGRAM NEEDS IN WCF. POC BETH BADEN 202-564-7628
67,7,CRP,2019,06,F,LUST,CRP 2020-OMS-COPAY-F-1,3/19/2020 12:12,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E44,ENF,ENFORCEMENT,CIVIL ENFORCEMENT,44,FROM,10,PAYROLL,3126.49,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS FOR BASE PROGRAM NEEDS. POC BETH BADEN 202-564-7628
68,7,CRP,2019,06,H,OIL SPILL,CRP 2020-OMS-COPAY-H-1,3/19/2020 13:03,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E44,ENF,ENFORCEMENT,CIVIL ENFORCEMENT,44,FROM,10,PAYROLL,14422.08,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS TO SUPPORT BASE PROGRAM NEEDS IN THE O&A PROGRAM AREA. POC BETH BADEN 202-564-7628 
69,7,CRP,2019,06,H,OIL SPILL,CRP 2020-OMS-COPAY-H-1,3/19/2020 13:03,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,GF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRA. & OPERATIONS,F2,FROM,10,PAYROLL,1926.59,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS TO SUPPORT BASE PROGRAM NEEDS IN THE O&A PROGRAM AREA. POC BETH BADEN 202-564-7628 
70,7,CRP,2019,06,H,OIL SPILL,CRP 2020-OMS-COPAY-H-2,3/19/2020 13:32,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D91,OIL,OIL,"OIL SPILL: PREVENTION, PREPAREDNESS AND RESPONSE",91,FROM,10,PAYROLL,56293.13,THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS TO SUPPORT BASE PROGRAM NEEDS IN THE O&A PROGRAM AREA. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAYROLL TO OMS TO SUPPORT BASE PROGRAM NEEDS IN THE O&A PROGRAM AREA. POC BETH BADEN 202-564-7628
71,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,10,PAYROLL,2.03,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
72,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,FROM,10,PAYROLL,49.13,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
73,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC9,SF,SUPERFUND CLEANUP,SUPERFUND:  FEDERAL FACILITIES,C9,FROM,10,PAYROLL,6.5,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
74,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,10,PAYROLL,51.15,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
75,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,10,PAYROLL,21.44,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
76,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EH2,ENF,ENFORCEMENT,SUPERFUND: FEDERAL FACILITIES ENFORCEMENT,H2,FROM,10,PAYROLL,21.44,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
77,7,CRP,2019,06,T,SUPERFUND,CRP 06-2020-19T-PAYROLL_CLEANUP,5/4/2020 19:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,HF8,ITDMS,IT / DATA MANAGEMENT / SECURITY,IT/DATA MANAGEMENT,F8,TO,10,PAYROLL,2.45,"SUPERFUND CARRYOVER PAYROLL CLEANUP THE PURPOSE OF THIS REPROGRAMMING IS TO SHIFT FUNDS AROUND TO ACCURATELY REFLECT R6 PAYROLL NEEDS DURING FISCAL YEAR 2019. THERE IS NO NEGATIVE IMPACT TO THE LOSING PROGRAM PROJECTS AS THOSE PROGRAM'S TARGETED WORKLOAADS/GOALS WERE MET. BUDGET POC: HEATHER CHANDLER, 214-665-8032"
78,7,CRP,2019,06,T,SUPERFUND,CRP 2020-OECA-COPAY-SF-1,3/3/2020 15:22,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EH2,ENF,ENFORCEMENT,SUPERFUND: FEDERAL FACILITIES ENFORCEMENT,H2,FROM,10,PAYROLL,7749.62,THIS REPROGRAMMING ISSUES CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING ISSUES CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628
79,7,CRP,2019,06,T,SUPERFUND,CRP 2020-OECA-COPAY-SF-2,3/3/2020 15:24,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,10,PAYROLL,220397.96,THIS REPROGRAMMING ISSUES SF CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING ISSUES SF CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628
80,7,CRP,2019,06,T,SUPERFUND,CRP 2020-OECA-COPAY-SF-2,3/3/2020 15:24,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,JC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,FROM,10,PAYROLL,55939.66,THIS REPROGRAMMING ISSUES SF CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING ISSUES SF CARRYOVER PAYROLL TO OECA FOR BASE NEEDS IN SUPERFUND ENFORCEMENT. POC BETH BADEN 202-564-7628
